overall_rank,file_sha,repositories,occurrences,representative_name,sample_location,proposed_super_skill,review_status,novel_contribution,source_diversity_note
647,dc6aaa7042d45dfc2f18bed900ab86850285f95a,91,147,conductor-status,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/conductor-status/SKILL.md,,manual-review,,ambiguous metadata score 0
648,5dd86483d389b69d51c5c20171b665225b37a13d,91,146,popup-cro,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/popup-cro/SKILL.md,marketing-and-growth,reviewed-retained,"interruptive conversion patterns bounded by timing, relevance, and respect",metadata score 4; margin 1
649,5f620c056ab35c95e9b68ceb55907e37ff2a405c,91,146,code-refactoring-context-restore,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/code-refactoring-context-restore/SKILL.md,software-delivery,metadata-triaged,,metadata score 4; margin 4; near-duplicate lineage root; 2 top-1000 variants
650,62656e978abc7d3ab6a2e7fa0abfef06138623c8,91,146,azure-mgmt-arizeaiobservabilityeval-dotnet,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-mgmt-arizeaiobservabilityeval-dotnet/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
651,ac7d6385450c0d66c7f2453c8fa06fc7e5f33aa7,91,146,ml-engineer,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/ml-engineer/SKILL.md,data-science-and-ml,manual-review,,ambiguous metadata score 2
652,c386530d6289a350cb89ee32e615d99ff9d2f2cd,91,146,azure-cosmos-py,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-cosmos-py/SKILL.md,application-engineering,metadata-triaged,,metadata score 8; margin 7
653,ec48fb1f8b53202e54507ebb7888cc502df14871,91,146,comprehensive-review-full-review,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/comprehensive-review-full-review/SKILL.md,,manual-review,,ambiguous metadata score 0
654,7f2716b8a423127325fefbb021561b3daf63acad,91,145,azure-mgmt-apimanagement-py,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-mgmt-apimanagement-py/SKILL.md,application-engineering,metadata-triaged,,metadata score 7; margin 7
655,df877fd40dac04e4acf8c3c309fc8700d0a47a3d,91,144,design-orchestration,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/design-orchestration/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 3
656,b60306b68fd65fb4d2e935eaad03151f631fe3a5,91,141,data-quality-frameworks,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/data-quality-frameworks/SKILL.md,,manual-review,,ambiguous metadata score 0
657,e2e4ff11b63fb8de4a214bfbf871d20d3500b363,91,141,c-pro,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/c-pro/SKILL.md,,manual-review,,ambiguous metadata score 0
658,67341c8ee55282b4462242753ab7c5d24fe63000,91,137,claude-ally-health,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/claude-ally-health/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate of rank 569; cosine >= 1.000
659,11577a8fd5b474f7db8870f855a8a05169f775a0,91,134,powershell-windows,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/powershell-windows/SKILL.md,systems-and-security,metadata-triaged,,metadata score 4; margin 4; near-duplicate of rank 87; cosine >= 0.988
660,0af136e9b7f0279640fa147f5ddd85c906ad7614,91,117,file-organizer,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/file-organizer/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate of rank 267; cosine >= 0.980
661,5fd4a5b8cac3a765339f39e81f906b5a16a82e5e,91,115,session-logs,057i/deepagents_learn/app/skills/session-logs/SKILL.md,,manual-review,,ambiguous metadata score 0
662,d9f1c8a9eaeb271888fb82ecda5d79ebf264944a,91,105,agents-sdk,10srav/skills-mega-bundle/skills/building-ai-agent-on-cloudflare/SKILL.md,application-engineering,metadata-triaged,,metadata score 7; margin 2; near-duplicate lineage root; 2 top-1000 variants
663,4754a7aaad307a9e6396f68af878efbda9d5297b,91,104,threejs-loaders,1950196171/water-scene/.codex/skills/threejs-loaders/SKILL.md,game-development,manual-review,,ambiguous metadata score 1
664,07d4dbbee98b6a55db42a2a01cb2c84df864a8e6,91,103,wrangler,420company/artemis/skills/cco-cloudflare-wrangler/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 2
665,243dc225aa008c4ee9809e517a203e8174c7ded4,91,100,connections-optimizer,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/connections-optimizer/SKILL.md,,manual-review,,ambiguous metadata score 0
666,7369d660adb5f967adce4421e7bc45d455b3d491,91,93,find-skills,0utLawzz/Quote-Creator-Hub/.migration-backup/.agents/skills/find-skills/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 4; near-duplicate of rank 32; cosine >= 0.995
667,86087f5dcdb601ddf284f60bbd35915a6f042ca6,90,199,analytics-tracking,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/analytics-tracking/SKILL.md,,manual-review,,ambiguous metadata score 0
668,15bdf3244394297473baf957e52eeee872d5bc24,90,183,sql-pro,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/sql-pro/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
669,bf409ca84242323deb77c041ddb22f755bf63aa9,90,181,event-store-design,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/event-store-design/SKILL.md,,manual-review,,ambiguous metadata score 0
670,c19c1e29ac546af38b2b19a8144c1fc722a19690,90,169,pubmed-database,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/pubmed-database/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 5
671,a7c36e2720310d19e12e305c93c3e36205c55821,90,168,environment-setup-guide,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/environment-setup-guide/SKILL.md,,manual-review,,ambiguous metadata score 0
672,53b805666151b299ebabc9776d2e279eb41a3d4f,90,167,supabase,115208/ntubimd115208/django/.agents/skills/supabase/SKILL.md,application-engineering,metadata-triaged,,metadata score 7; margin 6; near-duplicate of rank 397; cosine >= 0.993
673,8616405da3c90d5bdb0f1ea014fff9923a151b52,90,167,golang-pro,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/golang-pro/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 4
674,de9aa73aef94c1cc4fb673ec6dcca90409747893,90,166,terraform-specialist,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/terraform-specialist/SKILL.md,,manual-review,,ambiguous metadata score 0
675,3a15968e862a6f0d115f47dbfe230c71e75f1486,90,165,bmad-sprint-status,AQUILA04/LandReg/.qoder/skills/bmad-sprint-status/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate lineage root; 3 top-1000 variants
676,68d38c6710ad5a9982fbdeb630704f5721251ede,90,159,nano-pdf,AlvaroBiano/hermes-agent/skills/productivity/nano-pdf/SKILL.md,document-productivity,metadata-triaged,,metadata score 4; margin 4
677,2f754e1b0f5ff8ec96c2fab62a5e33b3dca08295,90,158,serving-llms-vllm,51210Guy/Hermes-Agent/hermes-source/skills/mlops/inference/vllm/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
678,22b865fbaba156fc3e8bb57e2542bdea380dff11,90,155,web-performance-optimization,Abdullah20019/paktaxcalc/.kilocode/skills/web-performance-optimization/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate lineage root; 2 top-1000 variants
679,1056efd056b8e0e3b90d77b0df6b6fcdc7459938,90,151,churn-prevention,419vive/kunjia-autos-ai-chatbot/.claude/skills/churn-prevention/SKILL.md,marketing-and-growth,manual-review,,ambiguous metadata score 1
680,1b31e0858bc167487860e64de41d3adb356d3420,90,148,react-ui-patterns,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/react-ui-patterns/SKILL.md,"application-engineering,interface-design",manual-review,,ambiguous metadata score 4; near-duplicate lineage root; 2 top-1000 variants
681,f6e6290074abb0e2a65719340a3ea86ca3052ced,90,148,frontend-mobile-development-component-scaffold,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/frontend-mobile-development-component-scaffold/SKILL.md,application-engineering,metadata-triaged,,metadata score 3; margin 3
682,58d5e6e327130463a5008f458caad912feeb1fef,90,147,cc-skill-frontend-patterns,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/cc-skill-frontend-patterns/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 3; near-duplicate of rank 911; cosine >= 0.997
683,dfc8c9a26d9835b3f8fac9c1d63649fe8d7c62b4,90,147,azure-keyvault-secrets-ts,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-keyvault-secrets-ts/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
684,db68323732cd97590c68af1ebbd0d425b8807559,90,146,aws-cost-optimizer,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/aws-cost-optimizer/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 4
685,493eab67b5ca39e4f70124fe774850967e80b762,90,145,azure-ai-vision-imageanalysis-java,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-ai-vision-imageanalysis-java/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 5
686,df4a10002bd7023c52839caf1f68e38087dd4357,90,145,azure-eventhub-java,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-eventhub-java/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
687,55817790d1eea4cb1d6173cd2d65b7c0914a2bea,90,144,android-jetpack-compose-expert,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/android-jetpack-compose-expert/SKILL.md,,manual-review,,ambiguous metadata score 0
688,7affc97940e5065d5ca1212468f4a6a3ba5bef12,90,144,frontend-mobile-security-xss-scan,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/frontend-mobile-security-xss-scan/SKILL.md,systems-and-security,metadata-triaged,,metadata score 8; margin 6
689,c2dcee288a7010f538ed6606542e6c9283acaf55,90,141,mermaid-expert,5onyy/essential-ai-agent-skills/.cursor/skills/mermaid-expert/SKILL.md,document-productivity,metadata-triaged,,metadata score 4; margin 3
690,25846ba9b3a4b4fe94409ec81fb67cbb4fd4b2ea,90,139,azure-mgmt-weightsandbiases-dotnet,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-mgmt-weightsandbiases-dotnet/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
691,c94702a68a89e0f72eb12e8078383fa047f3fd72,90,139,fal-upscale,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/fal-upscale/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate lineage root; 3 top-1000 variants
692,8cd0aef8dfa4981a7dd558a6d7520fe496bc5ff0,90,138,c4-component,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/c4-component/SKILL.md,"application-engineering,document-productivity",manual-review,,ambiguous metadata score 1
693,2d137b882f18ac9fe91699677cf4c402d482c207,90,133,react-state-management,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/react-state-management/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 4
694,b9c18c705062333f8e1a89f68240b26f44302e1d,90,125,csharp-pro,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/csharp-pro/SKILL.md,"application-engineering,software-delivery",manual-review,,ambiguous metadata score 1
695,ca9da73ae693027dfd50fb336f5c603aae20e781,90,125,skill-creator,ANONIMO432HZ/opn-claw-v1/skills/skill-creator/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 3; margin 3; near-duplicate of rank 380; cosine >= 0.972
696,52b2ef5245d262beb20074eacbc7540b8a5b5b78,90,113,notion,ANONIMO432HZ/opn-claw-v1/skills/notion/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
697,ce1156fd32490f63780acdbd9b9a0edd18bab7b3,90,105,caveman-help,22764636/build-the-backlog/.claude/skills/caveman-help/SKILL.md,reasoning-modes,metadata-triaged,,metadata score 4; margin 4; near-duplicate lineage root; 2 top-1000 variants
698,ca82b498937ead4672585de8e93e189fd6726918,90,101,social-graph-ranker,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/social-graph-ranker/SKILL.md,,manual-review,,ambiguous metadata score 0
699,de5e3aff0c497e2d474e329cde447678632e082b,90,91,interview-me,Avistian/nba/.cursor/skills/interview-me/SKILL.md,reasoning-modes,manual-review,,ambiguous metadata score 1
700,0caf5c9c981db3c7ede13b2256746f77a0a33404,89,171,business-analyst,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/business-analyst/SKILL.md,,manual-review,,ambiguous metadata score 0
701,a5f61ac2467d68ea4277edc8a60118f0b10af213,89,159,graphql-architect,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/graphql-architect/SKILL.md,systems-and-security,manual-review,,ambiguous metadata score 1
702,e54067b14646f4d95071ea4002ac66eabdc32286,89,155,bmad-generate-project-context,AQUILA04/LandReg/.qoder/skills/bmad-generate-project-context/SKILL.md,,manual-review,,ambiguous metadata score 0
703,4945cff4c9c80614e28a694d44f66824198e65b5,89,150,bmad-shard-doc,5onyy/essential-ai-agent-skills/.github/skills/bmad-shard-doc/SKILL.md,document-productivity,manual-review,,ambiguous metadata score 2
704,5824efeebe76af135a485f7d2cd67b815121364f,89,150,ui-styling,10srav/skills-mega-bundle/skills/ckm-ui-styling/SKILL.md,interface-design,metadata-triaged,,metadata score 7; margin 7; near-duplicate of rank 68; cosine >= 1.000
705,cb0efd277b7a2c07c4a021adda82d4db3adf9f74,89,147,content-marketer,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/content-marketer/SKILL.md,marketing-and-growth,manual-review,,ambiguous metadata score 2
706,0a289e1cff8dfd937399bf5cd037117c8d25035c,89,146,database-migrations-migration-observability,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/database-migrations-migration-observability/SKILL.md,application-engineering,metadata-triaged,,metadata score 3; margin 3
707,6e7067d0981b2e6ded59ccfa74020deb608131e2,89,146,production-code-audit,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/production-code-audit/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
708,db197666806f6bf151d716c93c819f168547c908,89,146,docusign-automation,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/docusign-automation/SKILL.md,"agent-tooling-and-orchestration,document-productivity",manual-review,,ambiguous metadata score 1; near-duplicate lineage root; 2 top-1000 variants
709,3dc87bcd0d25935a6d7f7b200ad9cc45d8616d2d,89,144,cc-skill-coding-standards,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/cc-skill-coding-standards/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 2; near-duplicate of rank 813; cosine >= 0.998
710,44d0f6c1768b7f87c34610e0ff901049fba372d0,89,144,asana-automation,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/asana-automation/SKILL.md,agent-tooling-and-orchestration,manual-review,,ambiguous metadata score 1; near-duplicate of rank 498; cosine >= 0.906
711,463a8194c544fb4ccae67ec968c665ccc19ed08b,89,144,fp-ts-react,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/fp-ts-react/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 4
712,6810e51a4afbfd24efb7c08356908c153963960d,89,144,azure-communication-common-java,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-communication-common-java/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 4
713,d8b2fac6033571699d1d510fe6a1158e1e34bf10,89,143,application-performance-performance-optimization,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/application-performance-performance-optimization/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
